code_id,scene_id,trip_id,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,excerpt
C001414,,Psilocybe_17,A,Francesco,sense_of_reality_delusional,Sense of reality | Delusional,Sense of reality,Delusional,,False,I was truly dead; I was God
C001415,,Psilocybe_17,B,Susana,insight_metaphysical,Insight | Metaphysical,Insight,Metaphysical,,False,knowledge structure divided; Earth communicates via shrooms
C001416,Psilocybe_18_S01_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001417,Psilocybe_18_S01_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001418,Psilocybe_18_S01_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001419,Psilocybe_18_S02_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001420,Psilocybe_18_S02_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001421,Psilocybe_18_S02_AB,Psilocybe_18,B,Susana,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,
C001422,Psilocybe_18_S02_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001423,Psilocybe_18_S03_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,
C001424,Psilocybe_18_S03_AB,Psilocybe_18,A,Francesco,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,
C001425,Psilocybe_18_S03_AB,Psilocybe_18,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001426,Psilocybe_18_S03_AB,Psilocybe_18,A,Francesco,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C001427,Psilocybe_18_S03_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001428,Psilocybe_18_S03_AB,Psilocybe_18,B,Susana,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,
C001429,Psilocybe_18_S03_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,
C001430,Psilocybe_18_S04_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C001431,Psilocybe_18_S04_AB,Psilocybe_18,A,Francesco,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,True,
C001432,Psilocybe_18_S04_AB,Psilocybe_18,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001433,Psilocybe_18_S04_AB,Psilocybe_18,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001434,Psilocybe_18_S04_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C001435,Psilocybe_18_S04_AB,Psilocybe_18,B,Susana,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,True,
C001436,Psilocybe_18_S04_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001437,Psilocybe_18_S05_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,
C001438,Psilocybe_18_S05_AB,Psilocybe_18,A,Francesco,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,True,
C001439,Psilocybe_18_S05_AB,Psilocybe_18,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001440,Psilocybe_18_S05_AB,Psilocybe_18,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001441,Psilocybe_18_S05_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C001442,Psilocybe_18_S05_AB,Psilocybe_18,B,Susana,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,True,
C001443,Psilocybe_18_S05_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001444,Psilocybe_18_S06_A,Psilocybe_18,A,Francesco,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,
C001445,Psilocybe_18_S06_A,Psilocybe_18,A,Francesco,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,
C001446,Psilocybe_18_S06_A,Psilocybe_18,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001447,Psilocybe_18_S06_A,Psilocybe_18,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001448,Psilocybe_18_S07_AB,Psilocybe_18,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,
C001449,Psilocybe_18_S07_AB,Psilocybe_18,A,Francesco,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,
C001450,Psilocybe_18_S07_AB,Psilocybe_18,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001451,Psilocybe_18_S07_AB,Psilocybe_18,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001452,Psilocybe_18_S07_AB,Psilocybe_18,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001453,Psilocybe_18_S07_AB,Psilocybe_18,B,Susana,visual_hallucination_human_others,Visual hallucination | Human | Other(s),Visual hallucination,Human,Other(s),True,
C001454,Psilocybe_18_S07_AB,Psilocybe_18,B,Susana,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C001455,Psilocybe_18_S07_AB,Psilocybe_18,B,Susana,domain_specific_violation_psychological_projection,domain_specific_violation_psychological_projection,,,,True,
C001456,Psilocybe_18_S08_A,Psilocybe_18,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001457,,Psilocybe_18,A,Francesco,sense_of_strangeness_and_enigma,Sense of strangeness and enigma,Sense of strangeness and enigma,,,False,everything took on an otherworldly glow
C001458,,Psilocybe_18,A,Francesco,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,painful cold; nausea; shame; disgust at self
C001459,,Psilocybe_18,A,Francesco,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,exuberant Michael moments; sexual aggressive dancing
C001460,,Psilocybe_18,A,Francesco,insight_existential,Insight | Existential,Insight,Existential,,False,pain is my validation; I need to leave my parents; I am much more than my body
C001461,,Psilocybe_18,B,Susana,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,"nausea, painful cold, shame"
C001462,,Psilocybe_18,B,Susana,insight_existential,Insight | Existential,Insight,Existential,,False,self-acceptance; need to leave parents
C001463,Psilocybe_19_S01_A,Psilocybe_19,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001464,Psilocybe_19_S02_A,Psilocybe_19,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001465,Psilocybe_19_S02_A,Psilocybe_19,A,Francesco,domain_specific_violation_psychological_projection,domain_specific_violation_psychological_projection,,,,True,
C001466,Psilocybe_19_S03_A,Psilocybe_19,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001467,Psilocybe_19_S04_B,Psilocybe_19,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,
C001468,Psilocybe_19_S04_B,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C001469,Psilocybe_19_S04_B,Psilocybe_19,B,Susana,own_body_distortion,Own body distortion,Own body distortion,,,True,
C001470,Psilocybe_19_S04_B,Psilocybe_19,B,Susana,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,
C001471,Psilocybe_19_S04_B,Psilocybe_19,B,Susana,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C001472,Psilocybe_19_S05_B,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C001473,Psilocybe_19_S05_B,Psilocybe_19,B,Susana,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,
C001474,Psilocybe_19_S05_B,Psilocybe_19,B,Susana,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C001475,Psilocybe_19_S06_AB,Psilocybe_19,A,Francesco,own_body_distortion,Own body distortion,Own body distortion,,,True,
C001476,Psilocybe_19_S06_AB,Psilocybe_19,A,Francesco,tactile_hallucination_human,Tactile hallucination | Human,Tactile hallucination,Human,,True,
C001477,Psilocybe_19_S06_AB,Psilocybe_19,A,Francesco,sensory_delight_haptic,Sensory delight | Haptic,Sensory delight,Haptic,,True,
C001478,Psilocybe_19_S06_AB,Psilocybe_19,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,True,
C001479,Psilocybe_19_S06_AB,Psilocybe_19,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001480,Psilocybe_19_S06_AB,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C001481,Psilocybe_19_S06_AB,Psilocybe_19,B,Susana,own_body_distortion,Own body distortion,Own body distortion,,,True,
C001482,Psilocybe_19_S06_AB,Psilocybe_19,B,Susana,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,
C001483,Psilocybe_19_S06_AB,Psilocybe_19,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001484,Psilocybe_19_S07_B,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C001485,Psilocybe_19_S07_B,Psilocybe_19,B,Susana,own_body_distortion,Own body distortion,Own body distortion,,,True,
C001486,Psilocybe_19_S07_B,Psilocybe_19,B,Susana,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,
C001487,Psilocybe_19_S07_B,Psilocybe_19,B,Susana,ego_dissolution_bodily_self,Ego dissolution | Bodily self,Ego dissolution,Bodily self,,True,
C001488,Psilocybe_19_S07_B,Psilocybe_19,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,
C001489,Psilocybe_19_S08_B,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
C001490,Psilocybe_19_S08_B,Psilocybe_19,B,Susana,nonsensory_hallucination_inorganic_entity,Nonsensory hallucination | Inorganic entity,Nonsensory hallucination,Inorganic entity,,True,
C001491,Psilocybe_19_S08_B,Psilocybe_19,B,Susana,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,
C001492,Psilocybe_19_S09_B,Psilocybe_19,B,Susana,type_of_visual_alteration_full-blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,
