code_id,scene_id,original_scene_id,trip_id,substance,block,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,scope_normalised,trip_level_multiplicity,excerpt,scene_rater_status,scene_verdict,scene_verdict_flavour,scene_canonical_desc,scene_span_start,scene_span_end
C001296,Psilocybe_15_S12_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Runs thinking Jeff is make-believe; everything around bends and melts,5968,6100
C001297,Psilocybe_15_S12_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,nonsensory_hallucination_human,Nonsensory hallucination | Human,Nonsensory hallucination,Human,,True,False,1,,both,CONVERGENT,,Runs thinking Jeff is make-believe; everything around bends and melts,5968,6100
C001298,,Psilocybe_15_S12_AB,Psilocybe_15,psilocybin,11-20,B,Susana,sense_of_surprise_and_unexpectedness,Sense of surprise and unexpectedness,Sense of surprise and unexpectedness,,,False,True,2,,,,,,,
C001299,Psilocybe_15_S12_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Runs thinking Jeff is make-believe; everything around bends and melts,5968,6100
C001300,Psilocybe_15_S13_AB,,Psilocybe_15,psilocybin,11-20,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,"Walking up hill, trees melted and bent around him; Jeff and the light the only stationary things",6757,6900
C001301,Psilocybe_15_S13_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"Walking up hill, trees melted and bent around him; Jeff and the light the only stationary things",6757,6900
C001302,Psilocybe_15_S14_AB,,Psilocybe_15,psilocybin,11-20,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,"Strange reality: street lights bent, cars flew through houses, stars fell",7381,7500
C001304,Psilocybe_15_S14_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"Strange reality: street lights bent, cars flew through houses, stars fell",7381,7500
C001305,Psilocybe_15_S15_A_RCL,,Psilocybe_15,psilocybin,11-20,A,Francesco,type_of_visual_alteration_full_blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,False,1,,only_A,MISS,,"Poked head from blanket: strange orange dawn-like place, no longer night",7971,8100
C001306,Psilocybe_15_S15_A_RCL,,Psilocybe_15,psilocybin,11-20,A,Francesco,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,only_A,MISS,,"Poked head from blanket: strange orange dawn-like place, no longer night",7971,8100
C001307,Psilocybe_15_S16_AB,,Psilocybe_15,psilocybin,11-20,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Friends return: figures stretching from normal height to ten feet tall,8377,8500
C001308,Psilocybe_15_S16_AB,,Psilocybe_15,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Friends return: figures stretching from normal height to ten feet tall,8377,8500
C001310,,,Psilocybe_15,psilocybin,11-20,A,Francesco,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,False,1,excited; smiles and laughs; awe struck; enjoyed thoroughly,,,,,,
C001311,,,Psilocybe_15,psilocybin,11-20,A,Francesco,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,False,1,nervous/anxious,,,,,,
C001312,,,Psilocybe_15,psilocybin,11-20,A,Francesco,sensory_delight_visual_other,Sensory delight | Visual | Other,Sensory delight,Visual,Other,False,False,1,amazingly beautiful,,,,,,
C001313,,,Psilocybe_15,psilocybin,11-20,A,Francesco,sensory_delight_auditory_nature,Sensory delight | Auditory | Nature,Sensory delight,Auditory,Nature,False,False,1,hawk scream gorgeous and primitive,,,,,,
C001314,,,Psilocybe_15,psilocybin,11-20,A,Francesco,amnesia,Amnesia,Amnesia,,,False,False,1,began to forget who I was,,,,,,
C001316,,,Psilocybe_15,psilocybin,11-20,B,Susana,ego_dissolution_social_self,Ego dissolution | Social self,Ego dissolution,Social self,,False,False,1,"I was not Gregg Dix; primitive mind; forget everything, became one with something else",,,,,,
C001317,Psilocybe_16_S01_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Bricks on wall take on carpet-like texture as he stares,807,930
C001318,Psilocybe_16_S01_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Bricks on wall take on carpet-like texture as he stares,807,930
C001319,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001320,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001321,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001322,,Psilocybe_16_S02_AB,Psilocybe_16,psilocybin,11-20,A,Francesco,dynamics_of_the_hallucination_no_object_constancy,Dynamics of the hallucination | No object constancy,Dynamics of the hallucination,No object constancy,,False,True,2,,,,,,,
C001323,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001324,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_human_others,Visual hallucination | Human | Other(s),Visual hallucination,Human,Other(s),True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001325,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001326,Psilocybe_16_S02_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"Sees outlines of numbers, a strange face, and moving patterns on wall",930,1080
C001327,Psilocybe_16_S03_A_RCL,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_A,MISS,,Trees outside loomed at him vibrant and alive,1082,1180
C001328,Psilocybe_16_S04_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,Hidden patterns on floor including etheric forms of two figures embracing each other,1208,1480
C001329,Psilocybe_16_S04_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,False,1,,both,CONVERGENT,,Hidden patterns on floor including etheric forms of two figures embracing each other,1208,1480
C001331,Psilocybe_16_S04_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,False,1,,both,CONVERGENT,,Hidden patterns on floor including etheric forms of two figures embracing each other,1208,1480
C001332,Psilocybe_16_S04_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_human_others,Visual hallucination | Human | Other(s),Visual hallucination,Human,Other(s),True,False,1,,both,CONVERGENT,,Hidden patterns on floor including etheric forms of two figures embracing each other,1208,1480
C001333,Psilocybe_16_S04_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Hidden patterns on floor including etheric forms of two figures embracing each other,1208,1480
C001334,Psilocybe_16_S05_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_B,AMBIGUITY,2a,Alex Grey's website: couldn't tell if pictures were actually moving animations or not,1489,1700
C001335,Psilocybe_16_S05_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_B,AMBIGUITY,2a,Alex Grey's website: couldn't tell if pictures were actually moving animations or not,1489,1700
C001336,Psilocybe_16_S06_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,Tiny spiders crawling across vision,3004,3100
C001337,Psilocybe_16_S06_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,visual_hallucination_animal_insect,Visual hallucination | Animal | Insect,Visual hallucination,Animal,Insect,True,False,1,,both,CONVERGENT,,Tiny spiders crawling across vision,3004,3100
C001338,,Psilocybe_16_S06_AB,Psilocybe_16,psilocybin,11-20,A,Francesco,dynamics_of_the_hallucination_object_constancy,Dynamics of the hallucination | Object constancy,Dynamics of the hallucination,Object constancy,,False,True,1,,,,,,,
C001339,Psilocybe_16_S07_AB,,Psilocybe_16,psilocybin,11-20,A,Francesco,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,"Closed-eye imaginative imagery: anything he thinks of appears behind eyelids, vivid and psychedelic; 'carnival of the strange' atmosphere",3332,3550
C001340,Psilocybe_16_S07_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,"Closed-eye imaginative imagery: anything he thinks of appears behind eyelids, vivid and psychedelic; 'carnival of the strange' atmosphere",3332,3550
C001341,Psilocybe_16_S07_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_human_others,Visual hallucination | Human | Other(s),Visual hallucination,Human,Other(s),True,False,1,,both,CONVERGENT,,"Closed-eye imaginative imagery: anything he thinks of appears behind eyelids, vivid and psychedelic; 'carnival of the strange' atmosphere",3332,3550
C001342,Psilocybe_16_S07_AB,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,"Closed-eye imaginative imagery: anything he thinks of appears behind eyelids, vivid and psychedelic; 'carnival of the strange' atmosphere",3332,3550
C001343,Psilocybe_16_S08_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,type_of_visual_alteration_full_blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,False,1,,only_B,AMBIGUITY,2b,Pressing fingers into desk: resistance perceived as non-spatial pure sensation (dimensionless),4812,5180
C001344,Psilocybe_16_S08_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,tactile_hallucination_other,Tactile hallucination | Other,Tactile hallucination,Other,,True,False,1,,only_B,AMBIGUITY,2b,Pressing fingers into desk: resistance perceived as non-spatial pure sensation (dimensionless),4812,5180
C001345,Psilocybe_16_S08_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,only_B,AMBIGUITY,2b,Pressing fingers into desk: resistance perceived as non-spatial pure sensation (dimensionless),4812,5180
C001346,Psilocybe_16_S09_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_B,AMBIGUITY,2b,"Language devolves into glossolalia soup; bringing up random images (blackboard, chalk, dog barking)",7786,8000
C001347,Psilocybe_16_S09_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,False,1,,only_B,AMBIGUITY,2b,"Language devolves into glossolalia soup; bringing up random images (blackboard, chalk, dog barking)",7786,8000
C001348,Psilocybe_16_S09_B_RCL,,Psilocybe_16,psilocybin,11-20,B,Susana,modal_status_of_the_hallucination_possible_and_probable_event,Modal status of the hallucination | Possible and probable event,Modal status of the hallucination,Possible and probable event,,True,False,1,,only_B,AMBIGUITY,2b,"Language devolves into glossolalia soup; bringing up random images (blackboard, chalk, dog barking)",7786,8000
C001349,,,Psilocybe_16,psilocybin,11-20,A,Francesco,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,False,1,amazed and excited; pure awesome; overjoyed,,,,,,
C001350,,,Psilocybe_16,psilocybin,11-20,A,Francesco,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,False,1,"shame, stupidity, depression, dread",,,,,,
C001351,,,Psilocybe_16,psilocybin,11-20,A,Francesco,ego_dissolution_core_self,Ego dissolution | Core self,Ego dissolution,Core self,,False,False,1,"I must be God; didn't know own name, gender, species; lost everything",,,,,,
